,crt,rme,demo,iter,diff-crt,num-crt-matches,diff-rme,num-rme-matches
22339,1Y_9yMQl6-BsFFvx55k9QfXdOxwmincz,t4nkZ-uUmDP8wY7oQy29m6ogT5L9W6J-,lqfoWhicoxoDXR3qD9cp36ZqL8Wd_TTy,1,1.284,1,0.865,1
22340,UgJxJJ-eQ5xYUbD-WmhCLY7o8Oq2UJM4,jCzhWdVcL2iwZ2eW9TSDErA-Or4NZKKg,0yE7ORLy0NoOUcSIH33_MQWPWbbBiov5,1,0.879,1,0.865,1
22341,Fm4MnMwHukRkNGGzxLxQZKkLhblzmHdg,fqz5mKE3TRobSNq-Kt3kcPox06iibXoi,riZUsz32LwUg0_yRquf7DkronmlLvx12,1,0.559,1,0.865,1
22342,yvyF6fWS2_3RMs9oGdL_Ag8DWzMu-Dnk,rU2NQ6FSwv3If7GMfoVBzoa3oHrM7Dg5,CbSvVJOKaKknsgMzmMSuWZ09E5opZ_Tb,1,0.629,1,0.865,1
22343,_94kJ1cSSp40rnKVN8DlEWn-ymDbqrvj,X9bjPjMJ2uggVcQIvWIyBbUYWAWEd6at,ldXxhowM8Fcm5V6jIXxCIq4JJvCCjYIq,1,0.175,1,0.865,1
22344,s6i1y4uEGbHfXX5tU0jQIa9l9vsqQS3m,qmwUvdOiOdZlr_tULE3D5-52jEmwYOoq,fE7yyweF76vJ6WeUM21sB58Pw8fz_XnF,1,1.014,1,0.865,1
22345,e7JeyPgxhqi4eE93LbpuW4yrF4bcUkBH,Ppj_E43lScSOUMiUZocW9SPooOx6YZFu,6QoSaCwiIAR5XZ2hkSQfQpXtbrMxQBiQ,1,0.087,1,0.865,1
22346,iym9H5hyNCq4dw2IqB5KXq58X66wkrIO,kg9O52iFSZZEjnFNwHU7t6jWhnZUgcIH,Jfcddn1lFgJ116FYbI6yhWyixRqbRtYT,1,0.259,1,0.865,1
22347,yir10mziuUvRDws7pPZ49QQHds4JSotk,XkHvAGWi0vgovAI_WvHC9nGN-HeVVMi7,3Q9d9v8u6eZQHYZJiMbg0i6tnfD7n_O2,1,0.724,1,0.866,1
22348,jDlRruVsiJRmK5-kAAaCuaizHUSLFqcv,BDXMzdn07Nep6-eJYvzdTnDG_vxakvcC,afU0xO3GpdKexKy37GhOJKOGACxDsDbQ,1,1.3719999999999999,1,0.866,1
22349,EJkVBvO2THalcKkIG-00gW3ub2uvH8qW,IN5VK7qCbWpdeFeTOqoIcLwACn1OrUVA,Rh4r84YQr7iN_V0PwVe3CKBsOeBgA4Gr,1,0.451,1,0.866,1
22350,i3Z0TEafgBVXisWN4EcaX2blZa8K8DjL,5VgGZVKXWQXCoIn928jQX7L-R3dIewOx,1f-uek3q5lLPzka6wd30WuuaPydod8gv,1,0.737,1,0.866,2
22351,RZ2zdVfn9CrHWVZQq_JaqdmhZWCtAYxW,0to5cCg7v9lgcNKXjBOBEAjRprOTcNHn,E7-Xen_rGubXB8K4qTMfpJk2-ozYjDLj,1,0.064,3,0.866,3
22352,22ivXgIGc4IUwtsm_2ceETdI_1eQG_W6,VGwbv3bj-pWcv74xQJeCBIAcnTmkKXCD,3VxPpIKLc6RVNJergsRmRTrWOQ89tMT8,1,1.059,1,0.866,1
22353,6hPNcZBRyM3A4EVChGxty_43MMOTnR-A,X0dlvh6sKzQi71yNLKrH_faD_vMs3s9J,cg2LOLghgNmuggKm1rSo4r3Nblugwi3q,1,0.914,1,0.866,1
22354,E32XHKUD-TLq_qY0XXveXZOjiDI_7eeC,ymX_N_l_hImOmftwVZkSbuH1DdNbyU8M,DiELQyPEaMvOzILjAe07DOZaIVVRaHLo,1,1.303,1,0.866,1
22355,-GxS5aKNoqk3NI62WNl-UJvZRRhMQUEN,MCJFTTJNos4-m2ycdIldmvbkb843iqKE,QVwt2z-InjD0Pg0-R2R9kBRCxsYQi2Qm,1,0.785,1,0.867,1
22356,eO_iUet_7d8NgW-Mp-E6zpEEYJqnPF18,Qsj7QOQoG77CTsXo3J-DUqT8qk-ZFW7C,JQTtGdQZaiPc8foytqSiKtLGoAI_Whuu,1,0.29,1,0.867,1
22357,YJ86Zn1NthxagxOyn9tiO7QXVygUWSnG,QCzP20elsnXYLOwjNgjATcCD1gTvBDwK,4WidptSibx1PNaO3EPHKpS9RVNeHHOTE,1,0.535,2,0.867,2
22358,PDsYgzgpiifDWuJgpD2SJrEcLMCJ-7dY,IKLeJNi8kD19qJFx5QYDvsln0UsHkv-K,lBPftjONP5A3RfZstc7mD37ngQNDfSWD,1,0.566,1,0.867,1
22359,7d6IyFRekRxKE3WXWV7DV1A7921MVm4b,zWypdy5olYRiIZeUEIgX32ImCYioWMk_,NbKl8Dq65Yv3FlsNpbzv-U_7bftVNRNs,1,0.066,1,0.867,1
22360,8imFL9d95E3dYO-v4ChJ-NfHdMz2x2qS,Z8S5-KkxXMpcRZZ_6BNsFZQGEdz_ZvKm,XqGzwa3o_Stl0LcEi1wy7ZWxKrsp7Ky8,1,0.642,1,0.867,1
22361,ohC5Koqo60pLJraweseQlAafOsBaoXH6,VWMLW7jG9UqG464_4hNk072y3xEuwgc6,5eEM9oNSD_YQ9qNhqc-mAbFh4Jd_p9iJ,1,0.497,1,0.867,1
22362,ij9rAY5tRPN62KlzGzjAn9HXFV2_z62w,hXPSF0izeJy1B1dMFxBribMTRTHasen0,YQMz6l2mlOpVNht8l4mPcLF9faZ0h_3R,1,0.046,1,0.868,1
22363,Qb1a_ih0cUtQW6jdHRGc2uayxGBFRqrL,3HHJSJf_voi-6ZhYZJRwADnBIzVEdkK5,NpfRXuoNdLld79M2y2NqFSl8H-ugStCO,1,0.682,1,0.868,1
22364,dUL_Ko5-q8qPVAqpcf-o1OH2W2qM8dUi,ceRjBDAdHfL8ibywlHKPAGlvdybE8A68,imGl0-wy-FL_lh3gjjfHEwrTniVhBM3S,1,0.841,1,0.868,1
22365,K9booXkqlLRv-mfvRi9QiquQEAChMO66,Tkd5j3-se1psv-xp619hLmFP-3zUMNNz,AEWcOd5VueoH3nGTbF_n1XLe9_CYO0wE,1,0.784,1,0.868,1
22366,V9rbw1ooUu9qzTrrM-GUIikpWEGzzDoX,0AgAC3rJn-v345MmUklFFdN7C7SHgey0,vzGopwJkCn2RkxSKPN0gVH8joFjNj-gQ,1,0.601,1,0.868,1
22367,UMvFrIFpmURiz83MtQymUydvAgWEs9jR,Mk_PnZYC_PxLVTa6bEK12isPP80ljtUw,vPITXDnGyJlifvxA8VMumOGU01WuP3hh,1,1.434,1,0.868,1
22368,he1aSzmgeQcnytXcekxT_8S_AX0RZan1,KaFaBCikNjvkRk9UQ0aTCq2yux-27Dxl,xQAX4NA1KOqZasEqMrwQpX_d88ZUcEy-,1,0.551,1,0.869,1
22369,KdpMwOz-yf4Rw81ZKABlXuWY9znn5zpc,efKiipXy_8jfL2fvEyVFAy8BUoKeeRo2,gx1TbD_Zy1K0MfBOimiXPGChsMgYr3fb,1,1.109,1,0.869,1
22370,XVkzhKC5vXT511WbTgkjBjnnRwC6hzAQ,-dpoWEZmBgdUQMysqQQha2-FTR1Yy2m4,z-i8ZDkaLQXHrlb_yM_hrZRvFshTSkN3,1,0.918,1,0.869,1
22371,Zprub2jYPhQxQSKau8o2vMB9vv4Bj5X9,w1Idb59QX1vFphCF9vOGtdbDKFiY5dIT,uGqC9uUReQvmzveFkL72ARql1f-aZ3Ie,1,0.78,1,0.869,1
22372,rikzxK2_r3LmC_9pptJPzTm_OgsUFZbe,Y1TWgkMtxzWzKQVRsNzXhPJGuQncKVvP,4yIxmiBizVBDMlFffw2FxF__6SdzNuyK,1,1.312,1,0.869,1
22373,t-IJa5LOuznUqo905uHstGV390_ItwLn,AJ6Boh94I4IL4zKzwC5gDP9FDnEr3Tuc,hj8V3mef2gOM9GQjqWKu9lgQUhXymEy-,1,1.071,1,0.869,1
22374,pyda_N7NjirsXbgx4fCH31qXMUtan58V,wWydb6P1eMJIMLIira6VRQzR-Q23Y-DI,-YWgVXDcse4VrSOUU8ElVVgi9Rso5aDE,1,0.279,1,0.869,1
22375,8N7y8LAHf0JnvvWiqvWJHkh8ONYoW-bR,Ux9yUj7Pq0FE6AEFQ3wSjB-Ve5u7VtIq,e-uHeUqTCXomGLa9Sne1FFzUI4SCRaEu,1,0.306,1,0.869,1
22376,JTaeQjH8XD1P1l0g3N427WIihbE3_DS0,MrTT0As8BTC0dUz82w0F5dPE86gNMpT6,o52RHtHI0ycB_GM8VDqr_wgroQOy7L07,1,0.119,1,0.869,1
22377,2iRmuqAHR8JTXbujapkJEj_7-aE6O9Us,_1RYyvEtEMyf2R41DeHHbDVyNL5SmV0-,m2ovHeOJ3V4a7zmTIOrAr4Z4_ffQPOog,1,0.774,1,0.869,3
22378,8htXeSRAvBttoX_iw7LBldqvp8L5NGkL,37LBk8QGzWWZMq0qlEcUkFOdnI34vfqG,V0_YTjW9iZRLwn3mG5bf-hghp0ZKXl6E,1,0.203,1,0.869,1
22379,qkD2W3SVKB4YDqUcm_XoWY4CjFiKsn-w,cnaQAZCnH84Uuh6GUTxn4SMwqMo97R52,gtZsTCWA5Ga1NBmt6nzJ1bFV6SBZEZIv,1,0.599,1,0.87,1
22380,TgdonOcO5w5ySTdgPzBal6R5rMF72s43,myG4Qzt4utIH3a0XF-Hmu0aC9iFqd3pS,a10TWBSuHTwAR9hhV8JHm7XgbFpMjKX5,1,0.01,2,0.87,2
22381,SzpxwH17EkVh2DhoALX4y9BPOcoeWHxd,-IaM8AkJVpsGAHoeeaA9dsysOgCG3uQf,gDJ4Cbr4dO70YPgWGOtCUZyXBPp5TWn9,1,0.906,1,0.87,1
22382,M73NSbvAr1a3p195z8XDRamMctZs_WoO,JoK585carLxGyUdk4vT3D4WU21HBC6yL,_OWzkLLVfuhri_ryjmfVp5wLYE4SCB9N,1,0.257,1,0.87,1
22383,7p7OH8dhp3HNrFUkr_HO-PA7B8LWN8WE,0PX52zGKtj-YKSbdyg77lQaesFHw4bTy,oeOFbtsxhL_0uNnwl9wFp7h5450C1baJ,1,0.099,1,0.87,1
22384,JaPb70Mchb57NMNPQFEB19gDazV1aGe4,mrtrp8YZgYforRrFqozyf7fYoHTTrNuX,YB14D6KsCpJOLgziwuWp83K3Zh-djd-9,1,0.874,1,0.87,1
22385,uRpv4LbEo0cINA53qr5WnGpvQGMPauSS,GNFBWGOtMBMScSA_6Rk7_qX2gxicQXeV,0J112DV4WpvTGZtamk_Dz0oTrf_l9dDO,1,0.746,1,0.87,1
22386,D_NZu1cUxk1EWn0XBZnX8j_1GABz9bA2,i4_Op-nqDaQP3PEnrDgeGlk85IDOO5hK,dKMnbq1GtjboZrYgg_1MJu4qqN03YMwv,1,0.85,1,0.87,2
22387,E4OLbqTPXRwmuMmgtM_gTFuyDTvAK4Is,keWaGYAQrIe7EAJDHzzG8conw8_Izm33,xq3Oji5xdrZfTcNi_QP3OXD-SVkkvb8Q,1,0.162,1,0.87,1
22388,JZ9Fjx9gD2z-3jxBliUKj7Mk6OaGahvF,xhsF-XpNQ-Y9DolxvPA0HQd3pBTGUCJk,Loy17bd9LraHCz-IfHw4WYT0Lct02S4r,1,0.765,1,0.87,1
22389,sPug6ulE_tv6PpA2GGHcZyiIebvkwRyT,ThXqJZgrziU_4gdbYBUTerXMFtnXRf_v,Ph3JwyPCijTJRjD_MrzHyp41N7CUGQUs,1,0.264,1,0.87,1
22390,egKocvDx2GXMue30WmVSfRYkLifbP9dV,hoqvlPlCM0KMhOgiGrM0OUctQFNYW8MU,jGNxc75b_ERJhW0oZFhsfmz-rVV0X4Cb,1,0.149,1,0.87,1
22391,rf8d8_Z04owrLn5zgB7YjrlMM67ftTUS,4kdteJ-teXQtD0-whq6KUbPuOk48Ydmk,jRZYs4munzFbiVLABdHppkAcg2d2i8C2,1,0.669,1,0.871,1
22392,fddVeUBzmgxzu1Pj-UzQMVgJnPVQKsEf,TZfoq9GR4y9YDHH78r7H1LLYO32Azl9B,iw-y_Y98zfZvKSBBPhEcz4JfOFkevkoi,1,0.963,1,0.871,1
22393,luCVPavs3M1Mt4P1A0t5_vkHxbUtEIJN,0vN9cWA66AKP9aY3jg1cyz0AWhpK-HWA,T0ubfjKM7kWzlLwVxeGtL1iJM6SnnpVf,1,0.412,1,0.871,1
22394,9CLnEX9AQK3mOEwo1CNVVEcrle47tKZ_,qREB4PaTJtLlK_te7BrkRxjis37DpWbo,sb4hGoIzc19QE2FQtAa3sUYOFq75Wy2X,1,0.729,1,0.871,1
22395,9ny8xV3hAnQ1pQmk8-Czt_N7sPVVYzWs,ac_QBFEqBq0qwTbBTimnT0rwaRpa3nj5,eOSXoNIvj4znjE5yQYOLFbkZNnVmcAQt,1,0.404,1,0.871,1
22396,iHIWyr1WeB-H1lPWDKCaTV0o-aoN0Sul,3xzIhyWcV7AcCLAni8lCHqwrwBPvMu-3,zACME6zgKQj98zL3O30eiLz74ef0rB1p,1,0.237,2,0.871,1
22397,L1nCiy-q6WB-zfOkmcOWkUiHyat89P5_,FSgLbpWbhnOrnL2PnnAUkrYrvwYykcde,BOvIYIdh2uZFidl8Kdj_QY55mhxUiCHQ,1,0.975,1,0.871,1
22398,C0LMZ72Y210099Nq-rFH-2myFwXkhK5D,KLMDacbsBFXAZLocGG4Zp4DFqb0FpuHD,sph09FOHaQ5sRMPxMHY59-4lWb8F4g3D,1,0.081,1,0.871,1
22399,wOyF-wc6TMOfqSVTCnSmUf-TtfGjlDm9,GAz5ZCHFxqp9lfWRjdvK9i3DgpdYIBxw,maax4RQx0b5urPDGKNXmsPtjuiswCLAc,1,0.902,1,0.871,1
22400,fISdnVjrYI-qVEfRcqUpRLcmlpNGUXKp,6rmJMwAVFrchaWl-Od3tNXd85VIcCA61,3GDgiOTzcKWIY5k8xpUHx3_BB4DroenF,1,1.262,1,0.871,1
22401,AEgyHiuKm-K8KtiqmTxj7VGYpWnAYK8j,mJQ0OvJiIVEcmMvYyVZicjAj6D0dtOIz,a5O_cPgJbuhtkLlYCoN-Uk43v1QSEGx8,1,0.233,1,0.872,1
22402,ZjZ9DMwmtffEmrZSSrBe9eEhi0DQ9_gv,Lc-tKzfVNDQW15usFsbMyOyfcAbSj-ea,0fqpOOgM8fqfWWyDU5eVjF2hbQXKFs2r,1,0.847,2,0.872,1
22403,ee5gELmXAObsRbHvc3Qj5SDebRNu8U9K,S-jISJGfn8b4bOpxYggiwOuqwBvgJRWg,om-KS_MK--PwNa6gj98g1dVRJIREY3Wx,1,0.537,1,0.872,1
22404,N7VViaWemb3R-wIz3uIKgORQsmd8-5P-,Ktjjd5ZY4IJhKSU2HASGr0iiEGKjUWvR,0VcgylwKUQdmUegSUSgqaefBweonl3jT,1,1.232,1,0.872,1
22405,Pht3-9A24lH1g3nkqYqgL-yZRjApL-bH,ysdXfRP8NUjTp_8OFotx2WjLotCdaMrn,M0qUzgVmwOK31u546idvHeoySY77Iarg,1,0.252,4,0.872,3
22406,ukaaJaz6aRSqF7ku_ZLRLInlOjMwwIC4,XTCJw9vDdEVvjrX1mjJyBBIozg74D728,-b75RPHXXgfx_m_ReXPu83u52YgHWQk4,1,0.601,1,0.872,1
22407,3FxJSU9dOcL56jmokJt9nIDNaE_KwF4J,h3Vqr-fJGl8mEam8pWWQq4gnva5iARJV,obtl3Y51R0YYQtUNzVv6TkeC-WjPmQWb,1,0.84,1,0.872,1
22408,JxBzyG5gCTQRPqKCeRDmGOsMJuWlD3xf,0hPhkwtbsFo7wBwsQ_PyTYvq7RRaW-Si,R8s71u6IMwh1xhUplddHPtSy-avYcTau,1,0.482,1,0.872,1
22409,E-PrTw8NryoZgYot2e2r7jQkCECsgYT7,JDvcdqrmHwhuHegHfI_7dLZ1EQCTBV5e,dlRq9TudiDPN-JrhJBUU5zkQQHCyt_ZE,1,0.663,1,0.873,1
22410,jzhmIq2loIEuRnPPr3bbqSuKEeZg5jcl,sGfoO8wAhmVPpI8CUKHIX5ge0TLTUy7P,1zB7KBWYTpHXxp04sm1QeEwNBT6g9xJ6,1,0.867,1,0.873,1
22411,fD08XbHGarSwsnrPtfnqp6LzSr_r7SBC,Jn6ywFFVWVIlSXt2XQouvAk67OK1mGkm,cbDxQPli-IDmMtOe2_pyDBOZ5DekMw_v,1,0.13,1,0.873,1
22412,TKtgoXAPsHBZFW0-esyZAr9yPbMWcKLs,Q5ngyOAxVpoWM3aipV5kfZ-_Sw04lXAF,uYlE3Cwo6VlOaQC5hpi339m3MIrrFDap,1,0.247,1,0.873,1
22413,p3LK2ar1rik7sCB_zmJcsltrTne7rHDy,d4nOcE_GFIex5NUH6vt8_7koz8YwvZqk,9kiGIjgUzT7FTyoB8LbJ_hNT8ZV6KPte,1,1.425,1,0.873,1
22414,ay5ovWFMRl9XB5Kp2S2x3JtRumnfJEyP,Ns2FZKgBfUGA__igcj6pKr_sJ0I6Y4fl,EjpwAzYdHF6v82-bxTs-gHYYJk_Xsj09,1,0.566,1,0.873,1
22415,yIMi9mpov1F4RxuBr5J2DxTVL8RJ8t2n,r96tzX9qAj-pKxX6Swc0EblOysdO4RLX,rDqvBv5NlJD0g1wUnN39CZUb6r0x3FYL,1,0.577,1,0.873,1
22416,9U7IrHxFiJpztDj663Xfb4LAQgxGzAlN,hoD7BaZtphsj13lgIjO22swbvwhKqa9d,OD0NLkSDOYAxhu_johmly49qdYi9Jso6,1,0.796,1,0.873,1
22417,9mDIHg6slGXlJ9z-KWB740n_2uD6WZxM,celdECksUo8iwHGaMxLrBS5CmsW5yo0r,LNmR0r1awe_eL_QPVENIBYq4ucTb0DDq,1,0.771,2,0.873,1
22418,VoxUy7-vGl2SlagKmRwvC328GGRniSu7,-YZVTuhIQcHVBN6UC5DcqRiBktjTaxBI,gMMui6IkpfZImoWl8TO835Kab2enFZiB,1,0.535,1,0.873,1
22419,_7-K9MzQyMW2bDmQBqBoKsy9qUvfOHmA,XQ_dOYEZNzxyubTIiqSTVk18VgRHlNJI,4UbYjbFyuO2TLtNCCYiuiKlurtlF03Mf,1,0.468,1,0.873,1
22420,vWR9-giNlGnukg9WWlUdt4mudn-7KOPN,_cm1We7GcTP0j8l98mUUD8pRluLoE3rs,QavenqZ1P4wiq014eiwyMh1S30mWwZTE,1,0.962,1,0.873,1
22421,iXUumTumueAn1wL2c50-ehKGeosFaJ9t,S6xV4VLc8aA9281Tvone2MeEJcaR_3Xn,vqMVpFRTDanM55J3gvaQ3He6ZxLuPiXt,1,0.448,2,0.873,1
22422,bb34sA4D9zddFrmkFZOBo4BxJeF7yD1w,6h5KP1-7B3FryXW4_eVp6F83SUz9L3R8,LuF19_bZj2cHEZ5a3iEm8KT6kDn6JMij,1,1.058,1,0.874,1
22423,zmKWvUsp47BwJfU9iP8474mj-CgE-fY0,Dq_xC7phyGAtEzgv_M1CbNdPOmAseHm3,ny2xQXxwTDSG-LzsM6A-JeukLOnTr-6l,1,1.071,1,0.874,1
22424,Y_kv40Cwr3ky_fAf40PyFxiH72VPr5vE,nGF_DmCfJQkcl6gRV2ztAnwiUT7chRQf,NPsqjMGis7clDPwGLlmd2pLxpJ3ntLZW,1,0.916,1,0.874,1
22425,aFQQ3uPkx-ZxBAeJDNNDHd3c0yUzKYCk,_RU4IwKS4Dju0D6dIkiDDo2fbaGOLQew,Hv170cml4xzgWto2MmAlgwrtjPeHsMeu,1,0.611,1,0.874,1
22426,XOOR3Vlf3eLsN92i5llhirn6nmuxGgg-,kkkicus23lGZIxKrnfj7RSnMuNfW5V2d,5eg-4IpHOeoV9EqWQzpztd4hSYtqHgzS,1,1.395,1,0.874,1
22427,f7BPYpsJSvz-ayCrHtdb8Pe9E-cWsM_5,b6GvKv4Hrby_XhG4gw7LmsAKQnC6jARr,_MUobz3C0pi3f3p4mGBqrDBm__389pu5,1,0.383,1,0.874,2
22428,0xxId7sD_B0bh1nR_w0L6JpdDgztCZY8,FF0oDhMU9NBXm5oHPeUzbS0F4QHmpPg4,o_NXnMardq9vbla5ZLeHtifcKWxyMgCL,1,1.211,1,0.874,1
22429,PYLYxG6vgDWTROchbCnAAGJ9s9vtDJ9S,De8_y51MtS0-2-NskWhKbczAlKzuRIpP,2MYxuiVkVigX1BgC4kCKeo42Lqg6k0hJ,1,0.892,1,0.874,1
22430,f0aCPqym8aIqlY8koTwCTvX5f9Tk3eLS,xYiGon9lzcPstBpKGHFScR1EpEXiqexn,M-2OcHgTdtvgSvyruvaH_LvKQdKEcvAD,1,0.097,3,0.874,1
22431,UWRE3h2FibcJ6Twk2cE5kW9BLmaXUVNb,dgLN1LO79BtiqvmZS6RSJaet8vIAbiI2,zCsHID7s4xovazAlO76vWcFdi7xsGoY_,1,0.557,2,0.874,2
22432,XGbCtkB5NbxKmKnpvQbqUAV_nNAr2SVw,WYkSaaqkwfde8AOSCLzoMyIldRPpPYiN,jVbRuN0IXuMuwidyO3Xt0REiOcwPDXNo,1,0.523,1,0.874,1
22433,copp9v-0ApQp_y5gFZlFvJ0pyKNse1Wm,vXB-fExUGuv88COVw0Rrs4vCoTYvTS6h,7crTON2xBO56oZhOMOhqcGTYCYc1S05Q,1,0.611,2,0.875,1
22434,qBpYp2fuiYK35uaBETx0ngduqAH3U5bI,1k8eZJMMcM0T6r_q6JqeIrQ0wceKvXg-,VyHhsfkuP-yqAlnKkuJDJTIe2Hect93t,1,0.165,1,0.875,1
22435,HSIS43pAy1FZNbDGysp15JaiNshfzAf_,YRDPY02t6NGMkVeiZ0kp5LVK9CzY7Yhw,ZIpwVhGdiGlvU82sOFCVWtPAezTtpkEt,1,0.292,1,0.875,1
22436,yDplS__2d22xl7ScYfX9icAWXAhyEgoD,Xf3opSQMWFFilsIlccKkgTXC7heJjtz_,BTPHR_Hb5azkwfO9pJtE81eC42X4jFsV,1,0.559,1,0.875,1
22437,pe_7FunboYvbeEg6tR6hzPNFyOAJiBcm,T6nihZvXFXFH_LrBs5uAyFrnbGB2MR0y,b2zWEkFpRNyIoNvWWEhpA3FmIHdlp5OW,1,0.629,1,0.875,1
22438,NqNISQImIu9F9Ote5hdvqLfqnB7oEuKZ,Ogn_imWOpz1h-Zmab7zMVwACEa6ud_6O,A8rOzPbcNkXTF-cC6vVfQ6ch21FNMVjd,1,0.64,1,0.875,1
22439,yp-G4nKm6GsEiw949RXkBdSVN27eHYzk,MS61-ndf87gCPslw5FdAqs9Ivchpu-e8,Xp9ZrERwjrVyEh0X0WOjEdAo0k5g3QwN,1,0.458,1,0.875,1
22440,nklBGGue9D84KGhlLbjnagMpf3A3AS9A,G6RNM-4lrzqrf1hj0-GwSB4-lBr0IpS5,1egfAco16IFm4_6mvKosIvoO3JoSXXgW,1,0.367,1,0.875,1
22441,SVyx0jucTF87NBlWflI1_4nNkvJg68L1,VRmZDQTW5A_VW7tKES02T1cdQVUEVjXW,ZDibVd4lJ3uFofgw41g0qTLaMg_4LHHG,1,0.38,2,0.875,3
22442,sIOtlDezZ78NjE9CTsLLgOYvY3Tva4Hn,ZAv8LOgN5soZJQwHjQdJv2uC18XQcuGA,blFQYsbEpjYAuUA8uNiM0cpDX89zDvTw,1,0.944,1,0.875,1
22443,WJKfTMFLELlfSr26hKgLoRTzxzPbVe4X,NT5ymHrmb69PeXBLeK4IWjk8je1AxaBM,QoMhEwwL0cKoXpedhclXl9g1W0sxo06-,1,0.742,1,0.875,1
22444,YMufek1E9R_UYV-hxvrwwo5wOEXYptLs,VgStleKTPRFPdoETkjP5PMyS5QiBJhxu,DZyriF1VEwlwpmQEA9PP2i-vONoPrHGm,1,1.433,1,0.875,1
22445,6u5cpzMySvK9WNTX3JUFa9tweO4DbOrz,tqJEQBwMhKXz_wu_XHQqGTCuqXFk3pv-,OgredWrww72AGbNAABQuvacC_Mm4OCQa,1,0.667,1,0.876,1
22446,pG3B2pdI5x-IvawfPhdM58NrADpRvCOt,SPLOR8UMmi0pWqP12cbF9K2vVEn09J4b,4G3GLSvvqzfoOjjThSkWXXHv5bB9tl-a,1,1.099,1,0.876,1
22447,gmLa0tR_X93N8IJELc1uI_3fg1KVkDKD,YUrqgeqAHvGKc69oReTulLHYV1UvM3MR,KX6TsRij88eVOgxJ3XXju7PHMqF_1WfA,1,0.638,1,0.876,1
22448,5McIF29ZlzrdYsmSiG8XAciqWTWU7mD_,fjxJgZtJzZxO-R2Mf-01uXlgIz-K0WTU,xy972zK4XPbfATHa-1B8xnQEtdnpfb9c,1,0.923,1,0.876,1
22449,imm85ekC0bjoD_bEvwtmmyIv5K37EOdU,gj_rFb1nLhJYV6e0yivjofRxzKhDq3pK,ubvHidettvQoEeL_T4hczrQdZ3pBs_Uy,1,0.138,3,0.876,2
22450,8r4qo3FDZzezgP0bvBnBNEOxAtftPvOb,OyzkG_CuSKLYZC80p-dabv0vdDmvnKuR,Va2Kxw1tAo3r4HmrfO-LUORwgJB5hyy1,1,0.291,1,0.876,1
22451,clDxsrjWP1XGbP783tRIOJm94lm4maRx,84WPvOr3MPqbKceDYQ9-M-47CUZFtaR7,bB3LY-eHg5ELovctQqaLDUVKqoDpiAUO,1,0.008,1,0.876,1
22452,1jhlszJc8Sy0yslzfcdfXPSg7GiWI5Pt,wDQgDJbKsnMqNxQmRypJywrtXVYOdkfM,awdkezhD4S89DsW1uTS9uS7Kk6J4XoZy,1,0.287,1,0.876,1
22453,Plmb33VfD7vgNOshQ9qFATddGtQutYqF,hv06NBxakIQgbzGaVg0WyCk7uwkuD-fD,N5jUfo5-4fsT47Gtr_2FrAvL3tyQgd7n,1,0.198,1,0.876,1
22454,mM0NFT-0u1wp1s5wDcqKXGV4hR9DChV1,zvBmR64LX0QvITkftgtKxSWSnqamn64o,qkM8LJLhg3PCL0hEHtIaj09ylCSrPZ3g,1,0.195,1,0.877,1
22455,qh9hyaEdjL_4xTXd9e6vHJjIyNOA4Fg4,7X10c3gW9AE-xMcLMOJhlUMtvuPbIqDu,2y1uACLvv7Z5eTqlKbvczCmc-SajteF1,1,1.064,1,0.877,1
22456,GgOpleuU44VF0gJa-xCv-GweCzlAN4Ed,DztuFKc6d87S6egvAvL-rd0N930nNy44,Y413uJ1D96otREdnWwLUG1fzejJU3AOu,1,0.926,2,0.877,1
22457,Yokpem3FKEgEHEt9WHMnqlalvnXv8ITj,82T3B-olrmdcWir2hZoguzoch9-RZAQv,roQ_J0-uTD3Dx9SmzXtBVIw_kZcl-NE2,1,0.588,1,0.877,1
22458,K6CqInUMPFeS9jqLh6ow_RqBxxsEVv9a,UBbWbtvcjQFYkVu1MLh15OzT0KOw1Mkq,topEIxZkJyN55dEjpO1ciTbQj5Fn5kkY,1,0.491,1,0.877,1
22459,KBmPORG66wAEAjDEZ5QIV2nbdOaH_QQo,wp6iJE5_GYXKLTUoI7SCci2H25f3qjho,s_ts-X4EgsSMyXk9SHRaTrQvOCp6NnPe,1,0.163,1,0.877,1
22460,2VoJxKRivXFh4thnv4anT5TZ0ZrCSNM8,_Pi1ztXXaTvjsf8OgRfT0NG91GS1zhJ0,GvrIMdFMBT5Mitryh-sC0fDHZRPD3EIe,1,0.336,1,0.878,1
22461,usOoE6az8_DpGqovgIYSi2f_BFB6U7jS,wPpkzNaeUUo4LbIOQ8WGlAw5Q_aGTSWw,bycozu1SKBysUjhEVJbylxOQt8F0449X,1,0.185,2,0.878,2
22462,TmbgJMS6OrYUWkJyRWzdtXEeau398mAn,FV-NZGW9uV2yIk_8N3zoS-D99Ph1iD2e,wFiPZ_2JJr4VzbkcKKguCHL1KqW3kNlw,1,0.67,2,0.878,2
22463,pZ2o7TzkAUB19kK60K9eGVXMf0U_mQMh,Y8vAR_xKu9QtPG7Jzpe-WrzxDh02nklu,XwzNscrOtLbduil7Z-M7n5V_hG06jOSn,1,0.212,5,0.879,2
